"age_cat","pregame_skill","skill_grade","alignment","mining_output","rare_gems","common_gems","easy_attempts","hard_attempts","epic_attempts","trivia_score","time_combat","time_overworld","time_space","time_played","combat_rating","play_style","device_os","device_age","spender","money_spent","demo_x1","demo_x2","demo_x3","demo_x4","demo_x5"
"13-19",131.162681287986,"A",0.927393010686027,6.24016809682534,3,52,1,17,6,14,12.9,42.51,22.3,128.53,2070.56942589404,"Water","Apple",1,0,0,0.591939486330375,0.676282262429595,0.0122150674719558,-1.82807364080285,0.706856201317506
"13-19",83.7927259019114,"E",0.895201127527679,3.25613746720488,2,78,0,5,5,11,0.38,38.69,41.57,149.13,184.535539699116,"Psychic","Apple",0,0,0,0.894270832650363,0.434414758114144,0.962387103163354,2.35580343868183,5.10577857381044
"13-19",90.4730869730616,"D",0.625197573616889,9.80287655454286,4,77,0,23,30,16,18.97,43.05,11.11,118.49,2714.98060558362,"Fire","Android",5,0,0,0.375092747621238,0.358136235037819,0.243068220951769,0.117959920229044,3.5187978791909
"13-19",107.963445292538,"C",0.843613314995394,1.07175199364617,3,74,0,0,15,12,10.31,43.74,24,117.58,2276.8801868665,"Fire","Android",0,1,0.53,0.679470251780003,0.0416761925444007,0.911345271380879,2.53459842867268,3.58483905554389
"50-59",101.461345338027,"C",0.963051127206593,4.94966387161372,0,65,2,34,2,12,8.19,153.13,17.68,332.29,2137.98859565121,"Fire","Apple",1,1,5.28,0.88315435918048,0.194364406168461,-1.74027667067061,1.63509989652548,2.65182987167977
"40-49",96.4595371346254,"D",0.652912330761865,3.77461266541074,4,70,2,15,10,14,4.63,99.13,17.26,160.6,1112.29322441162,"Grass","Android",0,0,0,0.361216987483203,0.033256764523685,-1.09498985081448,1.75421054224886,1.22385137282081
"70+",126.449226496466,"B",0.680097358413508,7.0563177292239,3,66,0,8,7,12,18.42,21.68,15.67,110.29,3116.66752227669,"Fire","Microsoft",0,0,0,0.341007493901998,0.64491676283069,0.95228011621671,1.68860226485868,0.418476334513832
"13-19",121.80106736613,"B",0.430027209628592,4.04864469928355,5,76,16,51,8,11,2.35,94.37,17.77,175.36,1606.95041869738,"Fire","Apple",0,1,38.88,0.816562273772433,0.440567570738494,1.18702320394212,1.07404952417431,3.48046232591455
"30-39",107.2831181344,"C",0.723753576345686,8.32848711842376,3,73,0,14,6,13,13.58,23.43,17.4,57,2793.71215555818,"Fire","Microsoft",0,0,0,0.197670468594879,0.753301742952317,-0.0186333604773258,1.27933603227547,1.84026517867905
"13-19",95.5874620366716,"D",0.877081849320281,3.88329202975948,5,80,3,45,10,6,5.34,62.17,11.06,151.62,982.498510795163,"Fire","Microsoft",0,1,2.66,0.311100805643946,0.555889581795782,0.885551592534025,0.0486183295951919,3.97836739206177
"13-19",126.552314603807,"B",0.591657099675957,7.36530801134357,2,72,2,50,1,11,6.12,71.39,17.76,156.89,1943.11394211769,"Water","Microsoft",0,0,0,0.853815806098282,0.359973608050495,-1.02883729846997,-1.62705572238636,1.63180309005975
"40-49",112.350903548079,"C",0.969686706845009,2.04252109339268,7,66,4,82,8,14,8.23,38.15,30.06,126.01,1118.10511870857,"Water","Android",1,0,0,0.124493370531127,0.249476645840332,0.347801004082602,0.530395090784432,3.2257122249513
"20-29",109.96081068127,"C",0.790347437325308,4.89626602093625,2,83,5,55,10,15,3.28,36.96,50.52,128.92,1723.7177700947,"Psychic","Microsoft",2,0,0,0.370071600656956,0.527117813937366,0.253420034553569,0.41944795372011,3.87287963108558
"20-29",92.2324521734888,"D",0.340804172401126,2.49660048254367,3,64,4,13,22,11,10.28,165.61,15.57,260.54,2150.15943504789,"Fire","Microsoft",4,1,0.74,0.315060726599768,0.106898694066331,1.52282836848753,0.866853312546527,0.374485532107399
"50-59",87.497692345895,"D",0.928680486868699,7.20702485094708,7,51,0,55,16,12,0.76,54.13,19.38,78.88,955.275026421422,"Fire","Android",0,0,0,0.968407302396372,0.420207091839984,0.742637688224853,-0.456548485069755,1.41804561815643
"40-49",74.9011839213352,"E",0.405266816978821,4.32554161586064,4,77,6,54,1,9,2.61,82.91,13.18,122.34,1563.44788524452,"Grass","Apple",0,1,0.8,0.352576052770019,0.398968813940883,0.0175228833829141,0.199674614756303,2.62526470231206
"13-19",71.6620766281881,"E",0.740029730828083,13.872233087479,2,78,8,0,9,10,1.2,24.96,21.91,62.87,975.974396545333,"Grass","Android",4,0,0,0.840926923323423,0.11088534235023,-1.50932522317604,0.654636172268924,1.31697953009557
"40-49",129.943324311055,"B",0.633200693933969,7.45359830647683,4,67,0,6,8,11,0.65,15.12,17.27,48.88,2426.06447132999,"Fire","Apple",0,1,5.96,0.632183932699263,0.91208998253569,1.05576587403605,-0.190499183221466,1.6556023773681
"60-69",100.817388772229,"C",0.315251354531309,4.23022966811693,3,85,3,23,4,8,0.31,42.88,11.71,109.77,355.572518596707,"Fire","Apple",0,0,0,0.869235131889582,0.809593501500785,-0.573378288170207,-2.92409435071723,0.633825811971577
"50-59",97.7607754316002,"D",0.92078594396507,1.5808237690177,5,63,2,71,3,15,8.9,85.24,25.93,158.19,1026.86622190894,"Water","Apple",0,1,21.8,0.0643570281099528,0.303027355577797,1.14235701923524,2.09208802898644,3.11307854618104
"40-49",121.242907428612,"B",0.511256456923154,2.17975090774625,7,69,1,3,5,12,6.66,9.16,14.76,55.77,2661.08774933214,"Grass","Apple",0,0,0,0.201614784775302,0.140394454821944,0.163546715343664,-0.111900502625477,2.18440926367059
"70+",90.2940809629562,"D",0.873204861465435,1.11725715089763,3,77,4,6,13,8,1,42.3,25.76,91.18,812.218808736566,"Grass","Apple",0,1,15.73,0.785300567746162,0.183449349366128,3.7914217507052,1.1894535058881,1.43351202008047
"60-69",95.1362197140786,"D",0.726287946084743,2.97023740884698,5,67,3,61,9,15,28.26,39.7,11.53,131.41,3242.08443600026,"Fire","Android",0,0,0,0.584802388912067,0.287936514476314,-0.624419547910043,-0.269395389142068,3.69919931169513
"40-49",103.795937802406,"C",0.877035383929896,3.20352362796594,3,69,2,138,4,14,10.2,151.39,23.54,188.1,2006.08667131402,"Water","Android",1,1,0.33,0.299014312913641,0.73721225769259,0.990279876011875,1.64038457859749,4.95304214841577
"40-49",100.696341100849,"C",0.638690744442285,11.2932247066297,4,67,2,3,12,12,7.86,54.57,27.76,168.27,2957.66734231994,"Grass","Android",1,1,10.13,0.0297467946074903,0.708705226425081,0.73196873607941,-0.60094742802223,2.18022681667012
"13-19",112.222785311036,"C",0.222067299562417,3.1406262024399,8,60,1,6,14,10,1.82,67.24,9.57,110,1474.91175102264,"Fire","Android",0,0,0,0.0659277189988643,0.461039293790236,-1.2532144427096,0.433897889588071,0.37634296363746
"70+",97.1178535926143,"D",0.62021765397624,2.11577172877689,3,67,4,69,6,9,14.55,15.97,9.6,62.29,2134.71263199169,"Fire","Apple",0,0,0,0.875289116753265,0.804473324446008,1.34265727881509,-0.885095748558195,2.75498801570387
"30-39",72.4215976640911,"E",0.828660883655325,9.0651597157754,3,77,0,0,2,10,16.54,100.04,12.79,136.33,3032.73060598814,"Fire","Microsoft",0,0,0,0.648746128659695,0.907071060501039,-2.13822583145655,0.388636245355918,2.41037480188599
"13-19",110.639376899011,"C",0.340799895219653,4.21928463315848,2,63,1,3,15,17,3.92,14.08,23.23,58.62,1093.05933055075,"Water","Apple",0,0,0,0.845242128008977,0.631610522512347,-0.207165764283416,0.946254522366678,4.02312701796895
"13-19",65.8661043813281,"F",0.623523556528855,3.09347228969315,6,62,0,6,16,11,4.94,67.16,17.85,148.67,1585.16558175736,"Fire","Apple",1,0,0,0.831845237175003,0.26956745213829,-1.47730231197109,1.26310673694887,1.09423221719475
"20-29",92.5556159026324,"D",0.2942653344706,4.4258925763999,4,65,0,34,10,13,0.1,47.1,24.97,120.84,1909.18266672764,"Water","Android",0,0,0,0.541122430469841,0.520250388421118,0.173814356607334,-2.2059918290633,3.22665580294979
"40-49",97.1666565318206,"D",0.969505010615439,9.00907930400851,4,58,1,10,11,16,24.16,62.83,23,214.95,3552.19940785149,"Water","Android",2,0,0,0.747339331079274,0.688753214897588,-0.916418942137675,2.22574246370849,2.91387693878105
"70+",127.862019852707,"B",0.72863857200549,2.83320934490728,1,64,1,10,2,9,11.8,113.15,25.82,151.04,1910.68615655318,"Grass","Microsoft",1,0,0,0.233727608807385,0.00669774110428989,-0.434126891631683,1.38136066143975,2.42137653784565
"60-69",94.9632890993474,"D",0.89485879864615,6.32659116357153,4,58,4,28,16,13,1.38,58.77,20.7,142.41,449.586476873971,"Grass","Apple",0,1,21.09,0.25969747826457,0.401238831458613,-0.138807046946163,1.28292328784354,2.31555636582736
"13-19",85.3111534938735,"D",0.662167190531123,7.85779183591591,7,64,0,85,3,14,27.9,107.32,20.25,194.22,4327.97519370606,"Grass","Apple",0,1,5.97,0.12555910134688,0.950212908675894,-0.610379853400456,0.630107301910427,1.3009847916538
"13-19",99.8549330687998,"D",0.331494278273588,8.44112701419519,5,77,10,12,25,14,0.54,67.7,25.68,174.7,-76.5372402736105,"Water","Android",0,0,0,0.738493957091123,0.871759271482006,0.624884705495889,0.276739462567313,3.22055168877103
"70+",112.618564981226,"C",0.772353011227619,3.73503931932563,3,76,1,26,21,12,2.97,56.14,17.61,135.25,1360.75444936471,"Grass","Microsoft",1,0,0,0.991633076220751,0.860491464147344,0.103908493188848,0.394821208445376,1.87355530661266
"20-29",114.533794119257,"C",0.695997485899228,3.58359081939583,3,76,0,12,11,12,4.19,73.86,16.36,95.16,2075.40497268951,"Fire","Apple",1,1,14.39,0.206668514991179,0.705898630898446,1.21203411262753,1.15831740372368,2.93097952869204
"70+",111.544219972894,"C",0.903526125829663,1.88841463973992,7,67,2,7,10,13,6.23,49.28,13.7,95.88,1467.028614692,"Fire","Apple",0,1,6.8,0.0269948639906943,0.858418017392978,0.507667148285787,2.72525224648356,2.04080716529215
"40-49",95.1526027746918,"D",0.526336323225041,7.29504433670546,3,71,4,18,2,12,6.27,164.16,34.1,353.74,1703.994970914,"Psychic","Android",0,0,0,0.0563269946724176,0.636589009081945,-0.024386469860082,0.471247082863974,1.49916790481076
"60-69",102.101245201522,"C",0.918445829155097,5.85196618330493,5,64,4,10,5,13,17.36,126.6,38.09,186.95,3153.58914352394,"Water","Android",0,1,7.7,0.508613342884928,0.195666850311682,-0.123920514773095,1.0961810015252,1.80099650438335
"13-19",85.576259037054,"D",0.793250445728107,6.12023835606881,4,66,17,40,6,10,0.38,25.59,41.81,115.08,212.281366360406,"Psychic","Apple",0,0,0,0.8212574000936,0.152780884876847,2.45827474159497,-0.316239163825955,3.83536472481192
"70+",114.227339464851,"C",0.472206729077971,5.5858397279681,7,69,0,24,5,13,1.27,51.03,17.92,103.43,1908.37795521421,"Fire","Android",5,0,0,0.791702602058649,0.861183600267395,-0.735975449467635,-2.24289579696588,1.58872538760903
"50-59",92.4523205797272,"D",0.733388888715574,8.05232126818815,4,56,0,32,29,16,10.7,58.18,19.31,95.3,2690.00497873625,"Fire","Apple",0,1,9.64,0.285828272812068,0.178669438464567,1.4275121899604,1.43635170039353,2.51927877879791
"60-69",107.701696864346,"C",0.696811644625509,10.8761941033025,2,70,5,73,24,12,13.93,16.84,17.77,93.28,1728.15664979384,"Fire","Apple",0,1,9.37,0.631754497997463,0.0267464923672378,1.91903769670001,1.77257772053864,2.57750870056579
"60-69",87.5356082054405,"D",0.455570006198442,5.28715731950831,3,71,11,14,4,11,0.19,119.52,19.78,246.62,785.333328094429,"Grass","Apple",1,0,0,0.249841707292944,0.235007085138932,-0.94339122093328,0.000236542376665316,5.33382121787929
"20-29",101.699149296295,"C",0.537099624788623,6.69288837632493,4,72,3,37,9,12,6.43,41.51,16.34,108.67,1841.13610006461,"Water","Android",0,0,0,0.396595086436719,0.420115930493921,0.682904390271068,1.36501294537854,3.0993850116266
"60-69",125.623784529978,"B",0.711215726029652,3.29028072125011,5,67,1,90,3,13,22.97,38.77,17.79,142.76,3984.73717770561,"Fire","Android",0,0,0,0.831067651510239,0.0687890814151615,-0.563372478826148,1.38138969335648,1.67686714132949
"50-59",110.115491382044,"C",0.603143152895641,4.00168489970208,6,67,0,12,5,9,10.89,41.54,19.09,90.56,3220.97425259237,"Fire","Android",0,0,0,0.620163978543133,0.639767538290471,-0.0226069020988829,-0.466946716101224,0.575554672160725
"50-59",101.997237595263,"C",0.976551348975142,2.81599075976755,1,79,1,1,2,13,7.94,44.79,18.53,138.3,1844.91067953467,"Grass","Android",0,0,0,0.409104499500245,0.585632391041145,-0.259312230843962,0.769185540201035,3.03042175998606
"13-19",90.4161825849353,"D",0.0481754627473336,0.803418283109166,4,57,4,59,5,11,15.73,57.28,18.94,163.05,2000.44458638398,"Water","Other",6,0,0,0.632071062456816,0.323566043982282,-0.619518353952665,0.632522244471769,1.37673232180104
"13-19",100.349888172617,"C",0.39775435598463,7.00825308326818,5,68,0,11,14,12,15.39,112.73,25.65,234.02,3451.07970840681,"Water","Microsoft",0,1,0.41,0.698979593580589,0.398109965259209,-0.335025802176273,1.32317924101397,1.39495309438693
"30-39",129.759355129056,"B",0.946206428376327,3.52019313034741,1,71,1,89,9,12,6.51,23.75,22,53.96,2294.48319437786,"Water","Microsoft",1,0,0,0.109796408563852,0.0614037297200412,-2.22429126370441,-1.1419968774369,1.76167733523095
"13-19",100.170619715922,"C",0.670199898853612,9.72764212708642,5,62,0,107,16,14,5.08,63.16,12.65,154.96,956.253137356322,"Fire","Apple",1,0,0,0.248613315634429,0.531649286393076,-1.04959181091085,0.820047265749784,2.87221520443675
"70+",112.641235449607,"C",0.171509196949744,3.7453247803024,5,65,3,37,10,12,18.83,12.55,39.84,132.44,2803.17443169493,"Psychic","Apple",0,1,5.27,0.655946031911299,0.55543961469084,0.890886059032877,-0.0197782560299851,2.92861746773277
"60-69",109.406941402907,"C",0.57337522503342,4.21378842004095,3,80,3,39,12,10,21.4,84.19,10.01,191.17,2396.90918352086,"Fire","Android",2,0,0,0.387055425904691,0.000276185804978013,-0.0529401663056876,-1.22836784268614,2.14177781168986
"60-69",71.4342628250293,"E",0.76034494114059,4.28152341246795,1,66,0,13,15,13,50.03,178.93,68.42,338.1,5702.08905539093,"Ghost","Apple",0,1,25.44,0.00090356869623065,0.919193423818797,0.274610732301847,0.0526979686526158,4.54626755638524
"20-29",94.1351283250219,"D",0.961103720529999,16.1506896217783,3,85,1,48,11,12,6.3,39.68,8.19,61.78,673.245821508641,"Fire","Apple",1,0,0,0.090318791102618,0.00881895981729031,-0.765861963503123,0.0146749374700964,1.67691322446472
"13-19",105.900746445644,"C",0.965785421401853,8.74032169770658,4,72,0,27,19,11,12.1,166.21,27.28,256.55,3083.9392535831,"Water","Android",0,0,0,0.370470761554316,0.989774440182373,-1.1084366448184,-1.19403489860614,1.88186106339485
"70+",119.42141979606,"B",0.865031990042983,3.56238881877153,1,73,5,4,10,13,2.06,38.3,28.23,112,2049.55351090391,"Grass","Android",1,0,0,0.14329393627122,0.657861338695511,-2.45824473812189,-1.98918648538319,0.665582195589557
"50-59",90.3216701438351,"D",0.852319599570078,12.6275427746357,5,69,5,16,10,11,22,72.71,18.85,118.2,3071.60388348825,"Grass","Apple",0,1,14.46,0.555301933316514,0.690915088169277,0.353864366193522,0.645235080174125,1.4794602170081
"70+",94.5050505817444,"D",0.207666047251158,3.15270879862967,2,73,2,25,5,13,1.48,34.83,24.41,69.68,1399.62194148639,"Fire","Android",2,0,0,0.489616928389296,0.569497207645327,-0.542472824656395,-0.909804732814194,1.34933763504167
"40-49",90.301219823273,"D",0.934383853038345,6.9983964483996,6,73,9,4,1,11,1.18,58.42,49.99,185.27,331.977677917696,"Psychic","Microsoft",0,1,2.49,0.917839111993089,0.988895101938397,1.33573592107763,1.71831905516277,0.874282040968117
"20-29",123.839932432789,"B",0.477637670647656,10.1033644948532,4,82,1,10,9,12,31.49,43.8,19.95,118.62,4314.62555625224,"Fire","Apple",0,1,6.28,0.980268875602633,0.843316622311249,2.32739403093444,2.02615165737248,3.2062937458122
"70+",127.038752620623,"B",0.434218420288052,3.88670598348768,3,69,8,14,3,14,33.62,77.63,23.34,198.96,4075.22618934434,"Grass","Android",0,1,1.99,0.515088913496584,0.146638261619955,0.900642325768256,1.67797637731871,0.854437004009116
"60-69",110.563597379921,"C",0.466685721070895,3.31399330648041,3,84,0,69,11,9,7.76,68.85,17.05,101.33,2114.86286462473,"Water","Apple",0,1,9.93,0.251069358317181,0.201988899847493,0.952418754712864,1.53746891095742,2.92278423991975
"30-39",121.523536615126,"B",0.0875184633714837,4.6907353320144,4,88,0,8,6,10,25.93,86.24,21.63,133.99,3061.41760677195,"Water","Android",0,0,0,0.77846460044384,0.347612113691866,0.0836749628134462,0.757287088981816,0.68902536253207
"13-19",100.817004127609,"C",0.94198314616522,7.76107805697775,3,70,3,27,10,13,4.57,73.76,27.48,182.4,1191.21150431451,"Water","Android",0,0,0,0.477229528361931,0.110790095757693,0.0310430411865398,-1.16763472110956,2.86414552780819
"13-19",99.4181079923297,"D",0.0628583513966045,7.42203888531536,3,72,2,5,5,10,13.69,34.09,38.01,130.21,2526.79971901869,"Psychic","Apple",0,0,0,0.722355857491493,0.223323353566229,0.55393374869859,0.33931700222818,3.76842214418143
"60-69",87.7892683364632,"D",0.369275900090958,6.20702995574853,4,74,1,23,6,10,0.46,16.57,17.95,65.91,1083.1151638402,"Fire","Android",2,0,0,0.999400651082397,0.584161235252395,-0.720206653320997,1.49295020902711,1.53134041454952
"13-19",114.744285083117,"C",0.9747212100693,6.16203233200257,9,79,12,3,11,12,17.87,38,20.48,139.45,3019.61405387336,"Grass","Apple",1,1,3.24,0.423768390901387,0.888142555719241,1.43609644455813,1.29508974012944,3.84673542791235
"30-39",103.464250345121,"C",0.781209847865817,10.3588076232329,7,62,5,1,1,13,3.42,171.49,68.18,446.78,1870.28013179647,"Ghost","Android",4,0,0,0.332320417510346,0.266577417729422,-2.00565182684219,0.835526920681929,4.12611898295529
"70+",105.430275157392,"C",0.392832869109676,8.22213639354608,2,66,1,17,25,7,10.59,106.27,31.97,163.6,2607.71940151145,"Water","Apple",0,1,12.03,0.724225797690451,0.0347246539313346,2.35452701993685,2.00210781476935,0.132559236517182
"13-19",106.506697891056,"C",0.469265897840468,10.8877256370935,2,81,5,29,3,10,1.13,36.22,21.95,100.63,1603.58835290732,"Fire","Android",0,0,0,0.729733861517161,0.0792407402768731,0.423131106302787,0.559756782961802,0.871084154039495
"20-29",121.803412201754,"B",0.889679987394352,3.92638087098072,2,79,1,32,4,9,24.45,12.75,8.76,83.83,3243.3295667893,"Fire","Apple",0,0,0,0.154621667927131,0.733402473619208,-1.77626907006998,1.93530498491948,3.16361271426416
"30-39",113.854832529673,"C",0.991395952413028,18.2164503759136,5,71,1,0,5,12,12.86,101.51,14.25,152.86,3015.34472577302,"Fire","Android",1,0,0,0.564834257820621,0.209097621729597,-0.652165872280998,1.87149379742228,2.94002576232641
"70+",111.754119059142,"C",0.575036802082305,8.477399921374,4,65,0,95,4,11,1.03,25.41,19.92,67.38,2140.697493793,"Grass","Apple",2,0,0,0.47828796482645,0.00682260747998953,-0.216819763715284,-1.55222614893058,1.94525918833898
"13-19",87.955238384115,"D",0.861187494510739,3.14408335076997,5,72,3,18,6,13,8.28,43.44,21.19,119.8,1243.51330127203,"Fire","Apple",0,1,2.57,0.196699782973155,0.979274656157941,1.99188119461576,1.56270126711789,0.569277718880547
"30-39",89.2155994866238,"D",0.256299026397513,8.63345410583266,3,63,5,4,0,12,15.16,23.57,56.01,103.76,1822.93476700841,"Psychic","Apple",0,1,1.26,0.666706344345585,0.548456920078024,0.255888852056086,0.944625366218313,2.24914165283863
"60-69",127.523769882125,"B",0.610806660262186,7.05595043244833,3,78,2,42,3,15,2.42,83.21,17.53,111.67,901.180687429639,"Fire","Apple",1,1,0.17,0.456357881892473,0.404566046781838,0.789406217792399,1.7899799046276,2.94383639379589
"30-39",106.788325386231,"C",0.266881700602373,4.35012282089237,3,82,0,16,2,12,2.04,37.64,66.14,109.01,1547.20067398864,"Ghost","Apple",2,0,0,0.863986938260496,0.0544438515789807,-0.592017136264925,-0.401965617226341,3.37916506551819
"20-29",104.733535632021,"C",0.803499246835485,11.0595837263099,5,65,5,13,3,16,10.75,81.38,20.28,164.37,1882.07827671541,"Grass","Android",1,0,0,0.598230512812734,0.0315076245460659,-0.339731770182599,0.855002300917257,1.28157637360981
